Threads,Peak Performance (Mega Adds Per Second), Average Performance (Mega Adds Per Second),,,,
17424,21945.94727,,,,,
17425,17264.58984,,,,,
17426,21886.49805,,,,,
17427,27039.65625,,,,,
17428,24910.60352,,,,,
17429,17441.23633,,,,,
17430,15976.12891,,,,,
17431,31321.41211,,,,,
17432,29540.24023,,,,,
17433,31490.27148,,,,,
17434,32541.14844,,,,,
17435,23477.35156,,,,,
17436,21803.46484,,,,,
17437,39842.97266,,,,,
17438,27922.33203,,,,,
17439,40209.51172,,,,,
17440,35761.85156,,,,,
17441,33340.09375,,,,,
17442,41082.44141,,,,,
17443,32376.63477,,,,,
17444,24752.08594,,,,,
17445,31156.23047,,,,,
17446,42061.78906,,,,,
17447,30905.29883,,,,,
17448,49015.53125,,,,,
17449,40165.29688,,,,,
17450,44693.58984,,,,,
17451,37530.76172,,,,,
17452,38097.73438,,,,,
17453,40122.34375,,,,,
17454,46015.57031,,,,,
17455,47071.15234,,,,,
17456,41674.54688,,,,,
17457,42246.62891,,,,,
17458,42705.9375,,,,,
17459,39250.29297,,,,,
17460,40984.01953,,,,,
17461,53944.29688,,,,,
17462,35381.51172,,,,,
17463,32626.5918,,,,,
17464,24673.03906,,,,,
17465,48693.80469,,,,,
17466,40776.38672,,,,,
17467,45670.63672,,,,,
17468,41734.1875,,,,,
17469,45669.79688,,,,,
17470,41784.88281,,,,,
17471,39143.89453,,,,,
17472,36108.98438,,,,,
17473,42339.14453,,,,,
17474,27864.85742,,,,,
17475,42041.74609,,,,,
17476,33647.73047,,,,,
17477,39744.17969,,,,,
17478,44829.65234,,,,,
17479,31622.78125,,,,,
17480,34261.14063,,,,,
17481,30991.75391,,,,,
17482,38082.53125,,,,,
17483,35147.86328,,,,,
17484,32403.02734,,,,,
17485,29694.92969,,,,,
17486,31748.68555,,,,,
17487,29981.71094,,,,,
17488,17073.32617,,,,,
17489,31439.55664,,,,,
17490,36632.51953,,,,,
17491,25919.61523,,,,,
17492,24811.96484,,,,,
17493,35815.82813,,,,,
17494,14515.67481,,,,,
17495,27775.26563,,,,,
17496,32660.9707,,,,,
17497,18716.77344,,,,,
17498,21336.76563,,,,,
17499,7645.158691,,,,,
17500,27756.42969,,,,,
17501,26074.60742,,,,,
17502,12976.83203,,,,,
17503,13851.95313,,,,,
17504,5426.512695,,,,,
17505,22585.82031,,,,,
17506,12621.4375,,,,,
17507,14391.1709,,,,,
17508,14220.41699,,,,,
17509,13275.09668,,,,,
17510,3704.508301,,,,,
17511,5048.865723,,,,,
17512,5092.900391,,,,,
17513,-1199.450928,,,,,
17514,-7650.48877,,,,,
17515,7749.041016,,,,,
17516,-776.681458,,,,,
17517,-49.360435,,,,,
17518,-16037.35156,,,,,
17519,4253.422363,,,,,
17520,-13069.08691,,,,,
17521,-3168.318115,,,,,
17522,-13910.42285,,,,,
17523,-18322.71484,,,,,
17524,-14160.7793,,,,,
17525,-15169.08301,,,,,
17526,-19268.09961,,,,,
17527,-17617.70508,,,,,
17528,-17532.88281,,,,,
17529,-17032.2793,,,,,
17530,-17661.94141,,,,,
17531,-18223.70313,,,,,
17532,-13104.2334,,,,,
17533,-27154.49023,,,,,
17534,-24780.79102,,,,,
17535,-10920.18848,,,,,
17536,-38033.47266,,,,,
17537,-36879.33203,,,,,
17538,-23926.70117,,,,,
17539,-29958.68945,,,,,
17540,-37336.90625,,,,,
17541,-22761.55859,,,,,
17542,-32818.13672,,,,,
17543,-40569.02734,,,,,
17544,-31037.85547,,,,,
17545,-34076.74219,,,,,
17546,-41066.91797,,,,,
17547,-29669.11914,,,,,
17548,-23039.42773,,,,,
17549,-32421.17969,,,,,
17550,-30332.05664,,,,,
17551,-46778.21484,,,,,
17552,-34387.30078,,,,,
17553,-45759.25781,,,,,
17554,-37906.19922,,,,,
17555,-33577.78125,,,,,
17556,-40130.75,,,,,
17557,-43170.14063,,,,,
17558,-33066.32031,,,,,
17559,-47228.83594,,,,,
17560,-41651.35547,,,,,
17561,-49576.61328,,,,,
17562,-36306.10156,,,,,
17563,-50048.15234,,,,,
17564,-49661.66797,,,,,
17565,-40665.41406,,,,,
17566,-41811.99219,,,,,
17567,-46018.125,,,,,
17568,-36281.62109,,,,,
17569,-44141.30469,,,,,
17570,-37510.53906,,,,,
17571,-46009.51953,,,,,
17572,-46636.40234,,,,,
17573,-38243.81641,,,,,
17574,-43297.19531,,,,,
17575,-35871.31641,,,,,
17576,-48105.64453,,,,,
17577,-47177.78125,,,,,
17578,-41165.21094,,,,,
17579,-35523.53516,,,,,
17580,-44682.00391,,,,,
17581,-35430.83203,,,,,
17582,-34683.28906,,,,,
17583,-33721.19141,,,,,
17584,-46499.66016,,,,,
17585,-29531.18359,,,,,
17586,-38842.91797,,,,,
17587,-35093.72656,,,,,
17588,-26406.03516,,,,,
17589,-31902.41797,,,,,
17590,-33768.62891,,,,,
17591,-38615.61328,,,,,
17592,-35130.72656,,,,,
17593,-34435.08594,,,,,
17594,-27232.89258,,,,,
17595,-24554.83984,,,,,
17596,-24074.84375,,,,,
17597,-21817.76563,,,,,
17598,-25843.33984,,,,,
17599,-26269.91016,,,,,
17600,-24609.33203,,,,,
17601,-29256.04883,,,,,
17602,-17012.85352,,,,,
17603,-24508.73047,,,,,
17604,-21956.73242,,,,,
17605,-28367.67383,,,,,
17606,-20897.00391,,,,,
17607,-20337.35156,,,,,
17608,-5388.406738,,,,,
17609,-7561.718262,,,,,
17610,-18758.07617,,,,,
17611,-25756.94336,,,,,
17612,-24878.68164,,,,,
17613,-5089.410156,,,,,
17614,-8126.425781,,,,,
17615,-10483.44238,,,,,
17616,-7833.259766,,,,,
17617,-7538.037109,,,,,
17618,-9016.114258,,,,,
17619,-2276.088379,,,,,
17620,2480.400146,,,,,
17621,-15520.97168,,,,,
17622,873.32959,,,,,
17623,-3240.956055,,,,,
17624,-9890.030273,,,,,
17625,12278.78516,,,,,
17626,-4770.64209,,,,,
17627,13808.69629,,,,,
17628,13432.87207,,,,,
17629,9991.320312,,,,,
17630,-1913.775879,,,,,
17631,18663.20313,,,,,
17632,5736.435059,,,,,
17633,27740.85156,,,,,
17634,11665.47363,,,,,
17635,20416.14648,,,,,
17636,20215.54297,,,,,
17637,13498.72461,,,,,
17638,18966.0293,,,,,
17639,19122.47852,,,,,
17640,19754.89063,,,,,
17641,13259.96387,,,,,
17642,20650.71094,,,,,
17643,28958.44141,,,,,
17644,30771.1875,,,,,
17645,13787.05078,,,,,
17646,28240.12109,,,,,
17647,29149.23438,,,,,
17648,17163.40039,,,,,
17649,25449.91406,,,,,
17650,27784.38867,,,,,
17651,24272.53516,,,,,
17652,28638.55664,,,,,
17653,37651.17578,,,,,
17654,31719.75977,,,,,
17655,32287.28125,,,,,
17656,34378.01172,,,,,
17657,45819.94141,,,,,
17658,47004.92969,,,,,
17659,44130.71484,,,,,
17660,41673.77734,,,,,
17661,33408.89063,,,,,
17662,44727.29688,,,,,
17663,41833.43359,,,,,
17664,37828.19141,,,,,
17665,35523.25391,,,,,
17666,37857.74609,,,,,
17667,42065.75781,,,,,
17668,50957.91406,,,,,
17669,41465.47266,,,,,
17670,40180.95313,,,,,
17671,41499.90625,,,,,
17672,33097.53516,,,,,
17673,39906.96875,,,,,
17674,44904.76953,,,,,
17675,40071.20313,,,,,
17676,47409.57422,,,,,
17677,40076.94531,,,,,
17678,49721.98047,,,,,
17679,43024.18359,,,,,
17680,37458.01172,,,,,
17681,27586.47656,,,,,
17682,41975.06641,,,,,
17683,48628.28906,,,,,
17684,39640.80859,,,,,
17685,47831.43359,,,,,
17686,38893.35547,,,,,
17687,33473.69141,,,,,
17688,41856.25,,,,,
17689,42234.49219,,,,,
17690,26688.65234,,,,,
17691,34840.54688,,,,,
17692,46212.375,,,,,
17693,32867.73438,,,,,
17694,43888.89063,,,,,
17695,27088.52344,,,,,
17696,31829.58789,,,,,
17697,27538.21875,,,,,
17698,28253.61133,,,,,
17699,17254.31836,,,,,
17700,27431.46094,,,,,
17701,26411.42969,,,,,
17702,30652.95508,,,,,
17703,24962.64648,,,,,
17704,22666.04297,,,,,
17705,35678.11719,,,,,
17706,28944.21484,,,,,
17707,29489.25977,,,,,
17708,26363.10938,,,,,
17709,22456.55078,,,,,
17710,26426.03516,,,,,
17711,24283.08203,,,,,
17712,20920.03906,,,,,
17713,21262.16016,,,,,
17714,17617.70508,,,,,
17715,14668.5127,,,,,
17716,21089.23242,,,,,
17717,7858.411133,,,,,
17718,22838.54297,,,,,
17719,11695.61621,,,,,
17720,5609.424805,,,,,
17721,641.447937,,,,,
17722,15397.97363,,,,,
17723,10954.66113,,,,,
17724,7403.260254,,,,,
17725,9723.889648,,,,,
17726,6758.699219,,,,,
17727,852.589966,,,,,
17728,13232.00195,,,,,
17729,13771.23047,,,,,
17730,-637.479187,,,,,
17731,14551.26367,,,,,
17732,6238.894043,,,,,
17733,1444.951904,,,,,
17734,1680.562622,,,,,
17735,5838.272949,,,,,
17736,-971.766235,,,,,
17737,1027.318848,,,,,
17738,-8592.487305,,,,,
17739,-2965.35083,,,,,
17740,-19158.34961,,,,,
17741,-14400.62402,,,,,
17742,-12493.51953,,,,,
17743,-18314.8125,,,,,
17744,-12009.21191,,,,,
17745,-18620.0918,,,,,
17746,-13859.75391,,,,,
17747,-17757.72852,,,,,
17748,-23706.28516,,,,,
17749,-20449.43359,,,,,
17750,-23364.60156,,,,,
17751,-28040.58789,,,,,
17752,-19487.07031,,,,,
17753,-24158.6875,,,,,
17754,-19007.37891,,,,,
17755,-33018.96875,,,,,
17756,-22485.23633,,,,,
17757,-39307.21875,,,,,
17758,-24423.0918,,,,,
17759,-34834.02344,,,,,
17760,-39990.73828,,,,,
17761,-28753.94141,,,,,
17762,-44149.73047,,,,,
17763,-33602.08594,,,,,
17764,-36287.00391,,,,,
17765,-30397.58594,,,,,
17766,-35584.18359,,,,,
17767,-43756.16406,,,,,
17768,-38162.15234,,,,,
17769,-34539.23438,,,,,
17770,-40147.82031,,,,,
17771,-33140.41406,,,,,
17772,-47181.96094,,,,,
17773,-39929.72266,,,,,
17774,-35095.40625,,,,,
17775,-36542.46484,,,,,
17776,-35982.37891,,,,,
17777,-43379.85938,,,,,
17778,-36820.875,,,,,
17779,-30340.25391,,,,,
17780,-35814.37109,,,,,
17781,-39242.34766,,,,,
17782,-44844.49219,,,,,
17783,-37810.45703,,,,,
17784,-42844.83984,,,,,
17785,-41834.65234,,,,,
17786,-47343.20703,,,,,
17787,-39256.94922,,,,,
17788,-40207.32031,,,,,
17789,-50128.82031,,,,,
17790,-40615.42578,,,,,
17791,-52225.00781,,,,,
17792,-34808.25781,,,,,
17793,-33040.11328,,,,,
17794,-44658.41016,,,,,
17795,-45211.32813,,,,,
17796,-44010.52734,,,,,
17797,-41495.17578,,,,,
17798,-40288.67969,,,,,
17799,-32563.95898,,,,,
17800,-40207.16406,,,,,
17801,-33871.60156,,,,,
17802,-37123.73828,,,,,
17803,-36530.68359,,,,,
17804,-33378.31641,,,,,
17805,-33801.03125,,,,,
17806,-37509.66016,,,,,
17807,-22890.01172,,,,,
17808,-30415.9668,,,,,
17809,-36381.90625,,,,,
17810,-25115.10547,,,,,
17811,-29431.68164,,,,,
17812,-28457.30664,,,,,
17813,-21089.88867,,,,,
17814,-24714.92773,,,,,
17815,-27564.85938,,,,,
17816,-31170.48242,,,,,
17817,-14372.65527,,,,,
17818,-30558.48633,,,,,
17819,-15756.73731,,,,,
17820,-19186.56641,,,,,
17821,-8891.824219,,,,,
17822,-13726.40723,,,,,
17823,-5882.632324,,,,,
17824,-20562.59375,,,,,
17825,-6735.54834,,,,,
17826,-4018.494141,,,,,
17827,-6265.843262,,,,,
17828,-5157.416504,,,,,
17829,-7741.062988,,,,,
17830,-10537.70215,,,,,
17831,-9985.203125,,,,,
17832,-10078.73828,,,,,
17833,6715.210938,,,,,
17834,-7609.315918,,,,,
17835,165.162323,,,,,
17836,-10536.54004,,,,,
17837,-1103.984253,,,,,
17838,-3337.153809,,,,,
17839,-1542.867188,,,,,
17840,1283.295898,,,,,
17841,-142.346527,,,,,
17842,-2585.495117,,,,,
17843,18077.62109,,,,,
17844,16533.05664,,,,,
17845,15981.37305,,,,,
17846,21532.13672,,,,,
17847,508.489532,,,,,
17848,2727.095703,,,,,
17849,12235.28027,,,,,
17850,8323.230469,,,,,
17851,18114.63477,,,,,
17852,16758.35938,,,,,
17853,16775.08203,,,,,
17854,37542.89453,,,,,
17855,24709.56641,,,,,
17856,15227.25684,,,,,
17857,24203.52734,,,,,
17858,21194.39258,,,,,
17859,27568.72656,,,,,
17860,29418.63281,,,,,
17861,19750.05273,,,,,
17862,20241.5918,,,,,
17863,38704.83594,,,,,
17864,29845.84961,,,,,
17865,32653.02344,,,,,
17866,25361.10352,,,,,
17867,21045.22266,,,,,
17868,39754.28516,,,,,
17869,26447.84375,,,,,
17870,30820.02148,,,,,
17871,33464.46875,,,,,
17872,30965.92578,,,,,
17873,36077.875,,,,,
17874,35010.65234,,,,,
17875,32318.25781,,,,,
17876,37623.28125,,,,,
17877,37892.99219,,,,,
17878,44284.60938,,,,,
17879,35209.78516,,,,,
17880,38438.6875,,,,,
17881,39329.53516,,,,,
17882,38569.98047,,,,,
17883,44681.33594,,,,,
17884,49288.39453,,,,,
17885,38008.05469,,,,,
17886,40861.44141,,,,,
17887,33847.53516,,,,,
17888,38877.5625,,,,,
17889,39090.26563,,,,,
17890,40345.22656,,,,,
17891,42003.08203,,,,,
17892,33698.05078,,,,,
17893,50550.08984,,,,,
17894,32387.51172,,,,,
17895,45475.40625,,,,,
17896,42921.91016,,,,,
17897,43113.30859,,,,,
17898,36795.89844,,,,,
17899,40832.90234,,,,,
17900,31089.04297,,,,,
17901,42274.5,,,,,
17902,42885.3125,,,,,
17903,39179.04688,,,,,
17904,33812.53906,,,,,
17905,23939.70898,,,,,
17906,36060.40625,,,,,
17907,39731.01953,,,,,
17908,43711.95703,,,,,
17909,30377.60547,,,,,
17910,32446.21875,,,,,
17911,43840.39844,,,,,
17912,43911.625,,,,,
17913,41255.91797,,,,,
17914,29263.30273,,,,,
17915,32224.18555,,,,,
17916,28026.96875,,,,,
17917,28525.30859,,,,,
17918,20288.1543,,,,,
17919,29949.69922,,,,,
17920,36229.48828,,,,,
17921,27820.70313,,,,,
17922,29197.58789,,,,,
17923,23313.54883,,,,,
17924,23438.67969,,,,,
17925,24887.76172,,,,,
17926,16429.24414,,,,,
17927,26339.80273,,,,,
17928,22131.86719,,,,,
17929,19586.92578,,,,,
17930,12536.42383,,,,,
17931,20370.41797,,,,,
17932,16880.95313,,,,,
17933,17119.76172,,,,,
17934,16785.22461,,,,,
17935,12170.59863,,,,,
17936,11800.83984,,,,,
17937,14784.0957,,,,,
17938,9889.485352,,,,,
17939,-1187.130005,,,,,
17940,14857.75,,,,,
17941,5944.858398,,,,,
17942,-4997.414062,,,,,
17943,4165.451172,,,,,
17944,-360.315552,,,,,
17945,-2905.541748,,,,,
17946,45.945923,,,,,
17947,-6684.401855,,,,,
17948,-2857.804688,,,,,
17949,-14116.36035,,,,,
17950,-2900.352295,,,,,
17951,-7544.624512,,,,,
17952,-16736.82227,,,,,
17953,-8653.736328,,,,,
17954,-7024.999512,,,,,
17955,-20697.08398,,,,,
17956,-13666.41992,,,,,
17957,-2457.029541,,,,,
17958,-7990.699219,,,,,
17959,-15064.05078,,,,,
17960,-15309.5,,,,,
17961,-33516.61328,,,,,
17962,-26530.58984,,,,,
17963,-10224.23145,,,,,
17964,-31469.75195,,,,,
17965,-24999.66797,,,,,
17966,-21027.81445,,,,,
17967,-28507.06836,,,,,
17968,-22463.50781,,,,,
17969,-29354.87891,,,,,
17970,-36838.24219,,,,,
17971,-31685.72852,,,,,
17972,-29760.47852,,,,,
17973,-27279.58203,,,,,
17974,-38455.45313,,,,,
17975,-33711.79297,,,,,
17976,-27425.71094,,,,,
17977,-29555.16406,,,,,
17978,-40759.93359,,,,,
17979,-20931.74023,,,,,
17980,-31827.54688,,,,,
17981,-27821.91406,,,,,
17982,-32226.87109,,,,,
17983,-37568.87109,,,,,
17984,-35899.70313,,,,,
17985,-26637.99609,,,,,
17986,-43206.33594,,,,,
17987,-32983.62891,,,,,
17988,-42937.03906,,,,,
17989,-47110.67188,,,,,
17990,-48057.24609,,,,,
17991,-32728.29883,,,,,
17992,-43947.55469,,,,,
17993,-38723.21094,,,,,
17994,-41438.08203,,,,,
17995,-42126.34766,,,,,
17996,-47226.99219,,,,,
17997,-37438.21875,,,,,
17998,-36008.04297,,,,,
17999,-37897.21484,,,,,
18000,-42684.56641,,,,,
18001,-36931.34766,,,,,
18002,-44532.63281,,,,,
18003,-30744.96094,,,,,
18004,-43469.96875,,,,,
18005,-41405.87109,,,,,
18006,-35384.28906,,,,,
18007,-43638.09766,,,,,
18008,-44970.96094,,,,,
18009,-53589.97656,,,,,
18010,-33703.81641,,,,,
18011,-34732.86328,,,,,
18012,-34972.88281,,,,,
18013,-38336.65625,,,,,
18014,-40828.69141,,,,,
18015,-34002.55469,,,,,
18016,-35386.80469,,,,,
18017,-40026.23438,,,,,
18018,-34923.69141,,,,,
18019,-32750.09375,,,,,
18020,-31850.78516,,,,,
18021,-40200.04688,,,,,
18022,-33677.5,,,,,
18023,-33492.42969,,,,,
18024,-30431.47656,,,,,
18025,-29453.82813,,,,,
18026,-16001.16016,,,,,
18027,-31950.13281,,,,,
18028,-30899.08008,,,,,
18029,-27490.05469,,,,,
18030,-28885.91211,,,,,
18031,-21902.41797,,,,,
18032,-18656.48047,,,,,
18033,-41231.12891,,,,,
18034,-20985.97266,,,,,
18035,-13195.34766,,,,,
18036,-26674.35547,,,,,
18037,-14709.40137,,,,,
18038,-28467.45508,,,,,
18039,-17299.60352,,,,,
18040,-13929.30078,,,,,
18041,-14424.08301,,,,,
18042,-16637.87109,,,,,
18043,-18607.70703,,,,,
18044,-22507.08398,,,,,
18045,-8453.43457,,,,,
18046,-6047.989746,,,,,
18047,-11863.59668,,,,,
18048,-11312.74512,,,,,
18049,-307.80304,,,,,
18050,-12793.04981,,,,,
18051,-5168.976074,,,,,
18052,-4337.485352,,,,,
18053,-6754.771484,,,,,
18054,8617.352539,,,,,
18055,3746.884521,,,,,
18056,7844.429688,,,,,
18057,3309.820557,,,,,
18058,230.840637,,,,,
18059,3909.877686,,,,,
18060,6220.095703,,,,,
18061,2906.920654,,,,,
18062,7892.736328,,,,,
18063,1930.86377,,,,,
18064,7107.346191,,,,,
18065,8625.099609,,,,,
18066,19586.27539,,,,,
18067,2012.330566,,,,,
18068,20354.85352,,,,,
18069,22891.28711,,,,,
18070,13337.29785,,,,,
18071,19961.7168,,,,,
18072,28839.05664,,,,,
18073,16505.50977,,,,,
18074,32498.17188,,,,,
18075,25272.35547,,,,,
18076,35682.24219,,,,,
18077,20985.98438,,,,,
18078,18738.85938,,,,,
18079,25737.85156,,,,,
18080,32349.18945,,,,,
18081,36934.22656,,,,,
18082,29329.72852,,,,,
18083,32259.19727,,,,,
18084,32684.91406,,,,,
18085,19757.72266,,,,,
18086,43044.54688,,,,,
18087,29153.24805,,,,,
18088,36022.76563,,,,,
18089,38761.28516,,,,,
18090,32388.51367,,,,,
18091,42729.77344,,,,,
18092,42272.45313,,,,,
18093,35429.42969,,,,,
18094,40240.46484,,,,,
18095,46522.07813,,,,,
18096,33992.10938,,,,,
18097,46386.05078,,,,,
18098,36715.93359,,,,,
18099,43087.91406,,,,,
18100,37419.45313,,,,,
18101,41392.16797,,,,,
18102,40342.25391,,,,,
18103,46084.07031,,,,,
18104,44075.83203,,,,,
18105,43722.23047,,,,,
18106,46913.71875,,,,,
18107,34866.66406,,,,,
18108,39759.53125,,,,,
18109,39662.78906,,,,,
18110,36592.25781,,,,,
18111,46113.89844,,,,,
18112,34044.76953,,,,,
18113,38157.70703,,,,,
18114,35747.62891,,,,,
18115,31609.28906,,,,,
18116,39016.34766,,,,,
18117,36782.22656,,,,,
18118,41481.61719,,,,,
18119,49510.47656,,,,,
18120,38009.92188,,,,,
18121,31448.57617,,,,,
18122,23463.83008,,,,,
18123,53030.55078,,,,,
18124,42393.85547,,,,,
18125,37168.39844,,,,,
18126,35686.68359,,,,,
18127,29890.60156,,,,,
18128,30629.20898,,,,,
18129,32813.91797,,,,,
18130,23127.6582,,,,,
18131,34507.21484,,,,,
18132,27400.58203,,,,,
18133,32566.68945,,,,,
18134,26656.63086,,,,,
18135,34574.63672,,,,,
18136,25798.42578,,,,,
18137,27627.02148,,,,,
18138,11966.34082,,,,,
18139,22354.45898,,,,,
18140,21497.67578,,,,,
18141,22895.66797,,,,,
18142,31593.125,,,,,
18143,16679.0625,,,,,
18144,7190.300293,,,,,
18145,18172.94922,,,,,
18146,25437.60352,,,,,
18147,11806.20703,,,,,
18148,26582.30273,,,,,
18149,14581.76172,,,,,
18150,2264.430664,,,,,
18151,9423.972656,,,,,
18152,6067.712402,,,,,
18153,7966.249512,,,,,
18154,13313.56641,,,,,
18155,8330.802734,,,,,
18156,-5973.299805,,,,,
18157,-5573.953613,,,,,
18158,9072.915039,,,,,
18159,946.295105,,,,,
18160,2141.801025,,,,,
18161,-2927.829834,,,,,
18162,-9837.944336,,,,,
18163,-3748.710205,,,,,
18164,-7442.154297,,,,,
18165,-1881.322876,,,,,
18166,-6860.792969,,,,,
18167,-5676.960938,,,,,
18168,-20793.00977,,,,,
18169,-2018.652832,,,,,
18170,-13482.6543,,,,,
18171,2687.806396,,,,,
18172,-7734.425781,,,,,
18173,-15400.00195,,,,,
18174,-20745.44531,,,,,
18175,-16849.66406,,,,,
18176,-15482.9043,,,,,
18177,-11909.90723,,,,,
18178,-8248.053711,,,,,
18179,-18383.25195,,,,,
18180,-20591.18359,,,,,
18181,-30891.23242,,,,,
18182,-19082.62891,,,,,
18183,-23556.33398,,,,,
18184,-13684.2041,,,,,
18185,-28020.36914,,,,,
18186,-36132.99609,,,,,
18187,-33855.75,,,,,
18188,-33935.67578,,,,,
18189,-26708.25781,,,,,
18190,-22710.62891,,,,,
18191,-41463.63672,,,,,
18192,-38692.97266,,,,,
18193,-34778.95313,,,,,
18194,-31201.06641,,,,,
18195,-28103.5918,,,,,
18196,-33759.15234,,,,,
18197,-34051.77734,,,,,
18198,-27483.47852,,,,,
18199,-56637.73828,,,,,
18200,-48801.99219,,,,,
18201,-33105.21484,,,,,
18202,-42363.98438,,,,,
18203,-38254.35156,,,,,
18204,-38560.91016,,,,,
18205,-46037.98438,,,,,
18206,-46638.50391,,,,,
18207,-36863.58203,,,,,
18208,-34056.98438,,,,,
18209,-40259.79688,,,,,
18210,-38985.34375,,,,,
18211,-48360.50391,,,,,
18212,-41261.46094,,,,,
18213,-48281.5,,,,,
18214,-33277.0625,,,,,
18215,-50336.83203,,,,,
18216,-39801.28906,,,,,
18217,-43906.00391,,,,,
18218,-39927.39063,,,,,
18219,-41519.23828,,,,,
18220,-46999.08594,,,,,
18221,-33090.21484,,,,,
18222,-38943.96094,,,,,
18223,-24009.27539,,,,,
18224,-41139.10938,,,,,
18225,-36046.17578,,,,,
18226,-42562.44531,,,,,
18227,-36275.78906,,,,,
18228,-36424.16016,,,,,
18229,-44246.25391,,,,,
18230,-33900.25781,,,,,
18231,-32082.59375,,,,,
18232,-44056.00781,,,,,
18233,-42941.60938,,,,,
18234,-40517.17969,,,,,
18235,-38894.13281,,,,,
18236,-37638.38281,,,,,
18237,-33007.35938,,,,,
18238,-30155.08594,,,,,
18239,-20608.27344,,,,,
18240,-28684.35156,,,,,
18241,-28646.4043,,,,,
18242,-24232.45703,,,,,
18243,-33041.42969,,,,,
18244,-26566.54102,,,,,
18245,-16374.70313,,,,,
18246,-11536.48438,,,,,
18247,-30259.03711,,,,,
18248,-16878.6875,,,,,
18249,-30852.73242,,,,,
18250,-22176.38477,,,,,
18251,-11979.76172,,,,,
18252,-12063.93066,,,,,
18253,-11447.91211,,,,,
18254,-18817.90234,,,,,
18255,-15418.86719,,,,,
18256,-23944.68555,,,,,
18257,-19900.23242,,,,,
18258,-22699.43945,,,,,
18259,-18009.27148,,,,,
18260,-12251.13281,,,,,
18261,-21316.49219,,,,,
18262,-6672.816406,,,,,
18263,-2755.949707,,,,,
18264,-12432.70117,,,,,
18265,-8700.045898,,,,,
18266,-2158.481445,,,,,
18267,-9626.31543,,,,,
18268,-4723.091309,,,,,
18269,2824.614502,,,,,
18270,1532.362793,,,,,
18271,-2279.282227,,,,,
18272,4644.331055,,,,,
18273,7669.82959,,,,,
18274,10063.38379,,,,,
18275,11513.56543,,,,,
18276,16872.79102,,,,,
18277,7199.42334,,,,,
18278,13352.68066,,,,,
18279,6737.010742,,,,,
18280,5922.676758,,,,,
18281,12600.63867,,,,,
18282,9524.085938,,,,,
18283,17473.6582,,,,,
18284,21658.06641,,,,,
18285,17775.94531,,,,,
18286,16106.57324,,,,,
18287,14192.45313,,,,,
18288,9468.851562,,,,,
18289,23384.53906,,,,,
18290,32665.4375,,,,,
18291,19119.01953,,,,,
18292,26353.97461,,,,,
18293,15741.29004,,,,,
18294,32043.00195,,,,,
18295,30363.75195,,,,,
18296,23679.67969,,,,,
18297,30221.91211,,,,,
18298,20724.22852,,,,,
18299,36143.57031,,,,,
18300,30808.03906,,,,,
18301,28405.38086,,,,,
18302,36887.67188,,,,,
18303,31027.39258,,,,,
18304,39269.82031,,,,,
18305,27288.19141,,,,,
18306,34052.08594,,,,,
18307,28907.45313,,,,,
